model_id,domain,coverage,image_count,hallucination_rate,damage_rate,actual_patch_coverage,actual_pixel_coverage,pixel_weighted_damage_rate,delivered_damage_fraction,psnr_gain,ssim_gain,lpips_gain,dists_gain
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.2,50,,0.98,0.25,0.2904733777630974,0.98,0.245,-3.3650693073562548,-0.0972745743393898,0.1312352141737938,0.0336465585231781
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.3,50,,0.97,0.5,0.5649345535326844,0.9816789734031113,0.485,-3.3020525120661297,-0.09757249265909194,0.12957844376564026,0.03329502522945404
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.4,50,,0.97,0.5,0.5649345535326844,0.9816789734031113,0.485,-3.3020525120661297,-0.09757249265909194,0.12957844376564026,0.03329502522945404
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.5,50,,0.97,0.5,0.5649345535326844,0.9816789734031113,0.485,-3.3020525120661297,-0.09757249265909194,0.12957844376564026,0.03329502522945404
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.6,50,,0.9733333333333334,0.75,0.8272183470314312,0.9776190476190476,0.73,-3.4415236744976183,-0.11141213824351627,0.1222063367565473,0.029132612943649296
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.7,50,,0.9733333333333334,0.75,0.8272183470314312,0.9776190476190476,0.73,-3.4415236744976183,-0.11141213824351627,0.1222063367565473,0.029132612943649296
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.8,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,0.9,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_505,synthetic_bsds,1.0,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.1,55,,0.9818181818181818,0.23674242424242425,0.2709555210723435,0.9818181818181818,0.2321969696969697,-3.2826726603262366,-0.11684732857075604,0.10455811966549267,0.030156206651167437
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.1,5,,1.0,0.10416666666666667,0.10416666666666667,1.0,0.10416666666666667,-3.0508351972026198,-0.0881552055478096,-0.02693404614925384,0.009586377143859865
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.2,55,,0.9818181818181818,0.24573863636363635,0.27995173319355565,0.9818181818181818,0.2411931818181818,-3.31349782508165,-0.11717261933919156,0.10282446505688565,0.029557053025785863
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.2,5,,1.0,0.203125,0.203125,1.0,0.203125,-3.389912009512166,-0.09173340400060016,-0.04600424684393099,0.0029956872646625192
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.3,55,,0.990282131661442,0.4820075757575757,0.5312911708355633,0.9952978056426331,0.4772727272727273,-3.4094549397951823,-0.11754911284555089,0.10132353721422999,0.0248059326952154
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.3,5,,0.993103448275862,0.3020833333333333,0.3020833333333333,0.993103448275862,0.29999999999999993,-3.7019868177192294,-0.0944096490740776,-0.056427288159792276,-0.004983359575271607
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.4,55,,0.9902007083825266,0.4910037878787879,0.5402873829567755,0.9952163823637177,0.4861742424242424,-3.4299227199764712,-0.11791670189767971,0.10053287903946488,0.02441656981477208
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.4,5,,0.9922077922077921,0.4010416666666667,0.4010416666666667,0.9922077922077921,0.3979166666666667,-3.9271323997134076,-0.09845312864749463,-0.06512452808220859,-0.009266351260148086
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.5,55,,0.9901515151515151,0.5,0.5492835950779876,0.9951671891327064,0.49507575757575756,-3.448057171583859,-0.11791813905548416,0.0997769843851336,0.023867090836618893
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.5,5,,0.9916666666666666,0.5,0.5,0.9916666666666666,0.4958333333333333,-4.12661136739468,-0.09846893738334377,-0.07343936927985244,-0.01531062001983324
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.6,55,,0.9811912225705329,0.7367424242424242,0.773299123415946,0.9908117058026743,0.7227272727272728,-3.5276684808654224,-0.1207263246980518,0.10067910377272915,0.023361141342852675
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.6,5,,0.993103448275862,0.6041666666666666,0.6041666666666666,0.993103448275862,0.5999999999999999,-4.233686646974187,-0.09752087929639323,-0.07757777060093037,-0.018754188767794902
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.7,55,,0.9812794612794612,0.7457386363636364,0.7822953355371581,0.9908999445116027,0.7317234848484849,-3.536149868286419,-0.1206289105583923,0.10013725099727663,0.023054349350206775
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.7,5,,0.994074074074074,0.703125,0.703125,0.994074074074074,0.6989583333333333,-4.326981908605154,-0.09644932376013861,-0.08353815113090807,-0.022128900686899825
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.8,55,,0.976564344746163,0.9820075757575758,0.9820075757575758,0.9791503206966249,0.9587121212121213,-3.5178290193210655,-0.11623376750749004,0.10180147449379301,0.020597866751086477
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.8,5,,0.9922077922077921,0.8020833333333334,0.8020833333333334,0.9922077922077921,0.7958333333333334,-4.342160072898276,-0.09485382966019891,-0.08796910662445928,-0.024962141761532074
mixed_groupcv_psnr_benefit_V1_mlp_506,all,0.9,55,,0.9766421439831845,0.9910037878787878,0.9910037878787878,0.9792281199336462,0.9677083333333334,-3.5184891536821143,-0.11610262900653538,0.101356797341181,0.02043252623651257
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,0.9,5,,0.9930635838150289,0.9010416666666666,0.9010416666666666,0.9930635838150289,0.8947916666666667,-4.349421550869809,-0.09341130614969773,-0.09286055530319152,-0.026780887421845007
mixed_groupcv_psnr_benefit_V1_mlp_506,all,1.0,55,,0.9765151515151516,1.0,1.0,0.9791011274656135,0.9765151515151516,-3.5155357379310312,-0.11601127153685824,0.10091361861233246,0.02022715721166495
mixed_groupcv_psnr_benefit_V1_mlp_506,real_csig,1.0,5,,0.9916666666666668,1.0,1.0,0.9916666666666668,0.9916666666666668,-4.3169339776078965,-0.09240637398324907,-0.09773552132052524,-0.029039946695168812
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.1,50,,0.98,0.25,0.2876344065129112,0.98,0.245,-3.3058564066385987,-0.11971654087305068,0.11770733624696732,0.032213189601898194
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.2,50,,0.98,0.25,0.2876344065129112,0.98,0.245,-3.3058564066385987,-0.11971654087305068,0.11770733624696732,0.032213189601898194
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.3,50,,0.99,0.5,0.5542119545857864,0.9955172413793103,0.495,-3.380201752002778,-0.11986305922269822,0.11709861975163222,0.0277848619222641
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.4,50,,0.99,0.5,0.5542119545857864,0.9955172413793103,0.495,-3.380201752002778,-0.11986305922269822,0.11709861975163222,0.0277848619222641
